id,review
2289,"Civil War Odyssey
A Confederate soldier Inman (Jude Law) deserts in late 1864 to return to the mountains of western North Carolina and his one true love Ada (Nicole Kidman). Inman experiences many different people events and obstacles on his long journey while Ada has her own problems to deal with: death grief the ruthless “home guard” starvation/poverty and a house & farm she doesn't know how to run that is until the practical Ruby (Renée Zellweger) comes along.
Based on the 1997 novel by Charles Frazier “Cold Mountain” (2003) involves two stories that ultimately intertwin... read the rest."
2289,First time seeing this in a long time probably back in theaters circa 2003/2004. I remembered bits and pieces. Good performances from Nicole Kidman and Renee Zellweger while Jude Law acquitted himself well enough however never fully bought into the romance aspects but the horrors of the Civil War was an interesting element. The direction from Anthony Minghella was solid along with the cinematography and production design. 3.5/5
2289,"""Ada"" (Nicole Kidman) lives a comfortable life on her farm with her father ""Rev. Moore"" (Donald Sutherland) as the American Civil War comes to a close. That's where she meets and takes a shine to ""Inman"" (Jude Law) who is making his way back to his Confederate troops. When the preacher dies ""Ada"" finds herself having to throw the fine frills and fancies in a box and struggle to maintain the property as the winter snows set in. Luckily along comes the savvy ""Ruby"" (Renée Zellweger) who agrees to stick around and help so long as both women chip in and share the load. As the women try to survive... read the rest."
20504,"The Book of Eli is one of those films that at first glance doesn't offer a terribly thrilling premise: a post-apocalyptic world a lone wolf who fights for whatever is left of the good of mankind and the young naive and somewhat annoying girl he reluctantly takes under his wing. And of course the bad guy. Sure there are many more films like this you can find at any local video store.
However when you put two acting grandmasters like Denzel Washington and Gary Oldman head to head you already know you're in for a treat. And in that respect ""Eli"" absolutely delivers. Denzel Washington... read the rest."
20504,"This time it is Denzel Washington's turn to star in a post-apocalypse tale and although he is competent here the film offers very little new for us. He (""Eli"") treks across the USA ostensibly aimlessly seeking comfort where he can; avoiding the lawless gangs who would steal his clothes if they got a chance whilst he feasts on small critters and takes solace from his secret book. Eventually (it seemed) he encounters the rather ruthless ""Carnegie"" (a menacing but rather under-used Gary Oldman) for whom he initially takes up the cudgels before realising that what ""Carnegie"" really wants is the... read the rest."
20504,"The Book of Eli is a gritty post-apocalyptic tale with savage action and a twist ending that will make you want to watch it all over again.
The Book of Eli plays like a modern-day Mad Max or other 80s post-apocalyptic tale but stripped of its campiness and reinforced with Denzel’s reliable powerful and yet vulnerable performance. Washington’s mysterious Eli is driven and focused solely on his mission but as the plot progresses he grows to care for a person in need. The action sequences are brutal and precise emphasizing Eli’s incredible skill and immediately defining him as a force... read the rest."
9574,"It's kind of fitting as I decided to decline Disney's kind invitation to pay 33% more for my Disney+ that this is the last of their films that I watched. It sums up the mediocrity of this once innovative source of vibrant and creative animation - and presents us with a derivative version of a film that Jerry Lewis might have made in the 1960s if he'd owned ""Chitty Chitty Bang Bang"" - and no ""Flubber"" isn't even a dolphin! It all relies on the rather annoying performance of Robin Williams in the role of the madcap scientist ""Prof. Brainard"" who is determined to save his college from closure by... read the rest."
11618,Pretty good cast decent enough effects for its time but a lame movie. Saw this one before years ago didn't care for it then opinion remains the same today. Makes complete sense why Spielberg had his name removed. 2.0/5
2300,"A wonderfully constructed marriage of live action and animation probably the best since Who Framed Roger Rabbit. It's a simple story of the Looney Tunes teaming up with Michael Jordan to stop the oppressive Monstars from enslaving them. The basketball scenes are great the jokes mostly land and Bill Murray steals the show whenever he's onscreen. Not to mention the fantastic soundtrack that today is pure standard.
If you're looking for a serious movie Space Jam isn't your thing. If you want a fun family movie that makes you laugh and cheer on the greatest basketball star of all time then... read the rest."
2300,"Brings me back to my childhood days!
I forgot how much I loved this film."
2300,"It was a landmark film for young people and children in the 90s but it is currently forgotten.
This is one of those movies that almost everyone has seen or heard about… or at least everyone who was children or teenager in the 90s like me. Currently the film is largely forgotten and I feel that not even the release of a new film has served to spark interest in it. I don't know if that's entirely fair because the movie is quite entertaining and works well providing some nice enjoyable fun for everyone… even non-basketball fans like me who've never even seen a game.
The plot is... read the rest."
12096,"From the beginning I knew a prequel to the PINK PANTHER series would be an abomination. I did not however think it would be worse than I expected. I went to see the movie because I am a fan of Steve Martin and his writing. His attempt at either imitating or recreating the Clouseau role (whichever it was) was in the very least a failed accomplishment. The beauty of the Sellers ""Clouseau"" was the subtlety that Sellers brought to the character. He was clumsy as opposed to stupid. The real humor in the originals is that Clouseau would solve the case more or less by accident through his faults... read the rest."
12096,"A decent film which has what it takes to entertain us minimally but which is still far from the quality we would like to see.
After many years dormant the ""Pink Panther"" franchise was entitled to a very brief resurrection with two films starring Steve Martin. I saw the original films from the 60s 70s and 80s in which Peter Sellers played the infamous Inspector Clouseau. With the death of Sellers the franchise continued with some absolutely bad films that dictated its end. This new film was heavily criticized by critics and was not able to give the public everything they wanted b... read the rest."
10200,Terrible remake original vastly superior
10200,"Intriguing Spiritual Insightful Moving
""The Day the Earth Stood Still"" (2008) is an intriguing powerful and even moving modern sci-fi blockbuster. I particularly like the symbolism: Klaatu=Christ GORT=YaHWeH as well as the numerous biblical references: Noah's Ark the death plague human beings trying to put God in a box literally the sacrificial nature of agape love etc. In other words the film tackles subjects of great depth that every human being can relate to whatever their belief system. This itself separates it from the usual idiotic blockbuster fare.
Now let me addre... read the rest."
8834,Overly long but amiable suspense-thriller thanks to the charms of Mel Gibson (re-teaming with Lethal Weapon franchise director Richard Donner) and Julia Roberts with Patrick Stewart making for an okay villain. This is one I've seen a couple times and each viewing has pretty much been the same: entertaining but also unremarkable. 3.0/5
8834,"Well... this was fun.
I don't think you can say anything better about a movie. Conspiracy Theory was fun. You sit down and watch it and you are going to have a fun time you are going to be entertained.
It's a great blend of moderate action and comedic suspense. The plot twists are deep enough to be interesting and light enough to be entertaining in the darker aspects of comedy.
The characters well the characters are the very definition of the phrase ""he's a real character isn't he?""
Mel Gibson is fun to watch in this he plays a character that is tormented broken and still en... read the rest."
228150,April 1945. As the Allies make their final push in the European Theatre a battle-hardened army sergeant named Wardaddy commands a Sherman tank and his five-man crew on a deadly mission behind enemy lines. Out-numbered out-gunned and with a rookie soldier thrust into their platoon Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.
228150,"'Fury' has fantastic set pieces. The special effects are incredible and the sound is brilliant. The film is very gory and there are lots of explosions and body parts flying all over the place.
I could tell that the movie was trying to follow in the footsteps of 'Saving Private Ryan' by stealing a lot of the characters and trying to recreate the depth and heart of that film. However it didn't realise that 'Saving Private Ryan' took a lot of ideas from old war movies and paid homage to them whilst delivering awe-inspiring and moving scenes of battles.
'Fury' did not have this. A lot of the... read the rest."
228150,"I knew that quite a few people had complained about the realism in this movie even though it hold high ratings on most movie sites. I was hoping that the complaints were mostly nitpicking like wrong model of Sherman tank and such like. Well I am afraid that it was a bit more than that. I would say that this movie is clearly written by some Hollywood writer sitting in his comfy chair and never ever having been close to any military activities not to mention live action in his life.
I can live with a movie being inaccurate or somewhat unrealistic if the rest of the movie is good but I have to... read the rest."
228150,"WWII through the eyes of a Sherman tank crew
RELEASED IN 2014 ""Fury"" details the exploits of 'Wardaddy' (Brad Pitt) and his Sherman tank crew during the final month of the European theater of World War II. A meek new guy who knows little about tanks Norman (Logan Lerman) joins the crew and must learn to kill. Making a final push into the heart of Nazi Germany the Fury crew makes a heroic stand when their tank breaks down.
Writer/director Dick Ayers wrote the screenplay for 2001's excellent ""Training Day."" In ""Fury"" he successfully shows the soldiers’ view of WWII through the eyes of... read the rest."
228150,"This film is about a tank crew in WW2 that is going into the final days of the war and still facing Hell. The characters are very credible and this passes the ultimate test of ""credible characters in incredible circumstances"". The five members each have a different level of humanity from the novice to war who still has total humanity down to the one tank crew member who is a total brute. Yet even he has some humanity left in him but he hardly shows it. The other three are the tank commander (Brad Pitt) who handles brutality of war with objectivity his second who handles brutality by t... read the rest."
228150,Very rarely am I able to enjoy a movie just as much as I did during my initial watch but this film genuinely took me back to my grandfather's couch in 2015. The cast was amazing with Jon Bernthal's performance standing out the most to me. Brad Pitt Logan Lerman & Shia LeBouf also were great in this movie as this was arguably one of the greatest collective casts of that year. I initially was a little let down by the cinematography but as the movie progressed it definitely recovered. Characterization is another thing that stands out significantly in this movie. Grady (Jon Bernthal) is proba... read the rest.
6068,"Harrison Ford and Anne Heche as castaways on a paradisal island
A small-plane pilot (Harrison Ford) is stranded on a remote Pacific island with a New York magazine editor (Anne Heche). Not only do they have to survive and find a way back to civilization but they encounter other mortal dangers. David Schwimmer plays the woman's fiancé while Jacqueline Obradors is on hand as the dalliance of the pilot.
""Six Days Seven Nights"" (1998) is a lost-on-a-deserted-island adventure/romance sometimes compared to ""The African Queen"" (1951) for obvious reasons but ""Six Days"" seems more farcical... read the rest."
38317,"Fun heartwarming dramedy with Kevin James Rosario Dawson and… talking animals
RELEASED IN 2011 and directed by Frank Coraci ""Zookeeper"" is a dramedy/fantasy/romance starring Kevin James as a (you guessed it) zookeeper in Boston who enlists the aid of the zoo’s animals in his attempt to win the affections of model Stephanie (Leslie Bibb) or maybe fellow zoo-worker Kate (Rosario Dawson).
This amusing and heartwarming movie succeeds where “Doctor Dolittle” (1998) barely gets by. It’s also more relevant to adults in light of the romantic shenanigans albeit still family friendly. Everyth... read the rest."
38317,"Good watch could watch again and can recommend.
Kevin James and Rosario Dawson give a good carry though they have an excellent range of supporting characters and then Adam Sandler as the voice of most of the animals.
While I would prefer him to lose his mind about the animals talking to him we instead get a ""Do Little"" approach where Leslie Bibb and Rosario Dawson fight over a middle aged fat guy without big money.
With a certain suspension of disbelief in place you can really turn your brain off and enjoy this and the zoo setting add some fun if ridiculous situations."
38317,"A shallow mediocre film that can't be saved by its fleeting moments of humor.
Zookeeper is about a low-confidence man who is looking for love and manages to keep messing things up. You'll be able to guess the plot within just a few minutes. ...and you'll be right because it's incredibly predictable.
The flick is filled with crass/lowbrow humor and physical comedy that mostly falls flat but it does have the occasional bright spot that is genuinely funny. Still it's overshadowed by many more moments where it's just trying too hard the gag is too stupid the character is too cringey... read the rest."
2157,"Good watch could watch again and can recommend.
This feels a little dated given the more recent ""Lost in Space"" series and given the original series it certainly feels like a very different angle.
The cast is great but doesn't quite feel like it gels well especially sense it is supposed to be (mostly) a family unit. Mat LeBlanc actually surprises me by showing he has some action range a young Lacey Chabert comes off much more obnoxious than I would have expected and solid if expected performances from William Hurt Heather Graham and Gary Oldman.
There is just very little... read the rest."
2157,"Thirty years after the TV show Lost in Space debuts at the cinema
In 2058 Professor John Robinson (William Hurt) and his family (Mimi Rogers Heather Graham Lacey Chabert etc.) take a mission to travel to the nearest inhabitable planet to set-up a hypergate so humans can easily transport there. At the last minute a hotshot flyboy is assigned to pilot the Jupiter II (Matt LeBlanc). Unfortunately they’re forced to enact hyperdrive due to the interference of Dr. Smith (Gary Oldman) which flings them to an uncharted part of the galaxy.
“Lost in Space” (1998) is the serious movie... read the rest."
14462,"This remake was always going to struggle to match the excellent 1962 version and although it is not nearly as compelling it is still an half decent attempt. Liev Schreiber is acclaimed Gulf War veteran and now Congressman ""Raymond Shaw"" who is very much in the running for Vice-President of the USA - egged on by his even more ambitious Senator mother (Meryl Streep). Meantime his wartime captain ""Marco"" (Denzel Washington) is recovering from an injury sustained during an ambush - only he is struggling to reconcile his memories of that event with those being put forward by ""Shaw"" and almost ve... read the rest."
159824,"It's vampa time!
Frankly I was not thinking of writing a review for this. You know some animated movies come and go unnoticed so I believed it would be one of those. In fact I did not like the first film much that is the reason to watch it so delayedly and with a minimum expectation. Better late than never well I regret for viewing it so late. One of the best animation of 2015 maybe in the top 10 or 15.
Well it was a one liner like the daughter wants to move to the human social world thinking that might do good for her son's future. But her father plan to stop her getting awa... read the rest."
159824,Not as good as the first but it was still entertaining and funny. Draculas daughter has a kid with her human husband. The causes all kinds of new problems for Dracula.
2135,Some interesting and even ambitious aspects but this sci-fi thriller was pretty uneven while the visual effects were also a mixed bag from being fairly impressive for its time (20 years now) to pretty shoddy. On the plus side Guy Pearce was good in the lead. This one also reminded me when Orlando Jones was in a good amount of movies (18 between 1998-2004). IDK this is one that did keep me entertained. 3.0/5
2135,"I don't know how to approach this one.
""The Time Machine"" is one of those stories that rereading it beings back vivid memories. One of my best friends in high school loaned it to me I stored it away in my backpack for about a month and then...when we had a field trip to The Board of Trade I scrounged it out and read it on the train ride.
It was one of those stories that is so short I could rip through it in the hour and fifteen minutes between our small town and Chicago. To this day every time I go back to it it brings me back to 1997 and to this day I distinctly remember finishin... read the rest."
9822,"Disney flick about “Kong Jr.” with Charlize Theron and Bill Paxton
A young woman (Charlize Theron) who has raised a giant gorilla named Joe from infancy brings him to an animal sanctuary in Southern California with the aid of a zoologist (Bill Paxton). Meanwhile a poacher from the past seeks vengeance on the creature (Rade Serbedzija) which breaks free to cause havoc.
“Mighty Joe Young” (1998) was loosely based on the 1949 movie of the same name. I can watch it and enjoy it for what it is a more kid-friendly version of King Kong with essentially Kong Jr. But despite a good cast... read the rest."
9822,"It's basically 'King Kong' let's be honest.
In fairness though 'Mighty Joe Young' does do its own thing and it's a film I did feel entertained by. Bill Paxton (Gregg) and Charlize Theron (Jill) are two of the big reasons they are both enjoyable in this. The effects/animatronics for the gorilla are also impressive even when Joe is shown via people in costume (incl. Verne Troyer!) he looks decent. They did a fine job in that regard.
The premise isn't anything revolutionary but there is certainly a fair amount of heart in there. I would've liked it more without the ty... read the rest."
9705,One of my all-time favorite guilty pleasures has it all with a convoluted plot insane Bay-like explosions that orange-tinge the early aughts were known for (also see Gone in 60 Seconds) and John Travolta sporting a soul-patch. Saw this one in theaters back in 2001 and like to put it on very couple of years when I feel like relaxing. 4.0/5
1656,"I finally got around to watching this yesterday. I'm sorry to say that this movie is a laughable sequel to the first one also starring Bandaras and Jones. It would be hard to convince me that the same director was involved with both projects if I hadn't read it in the credits for myself.
Zorro 'never kills anyone' with his sword. He smacks them on the backside slaps them on the face or flips them on their butts. This doesn't stop the villains from killing folks; they have a field day while Bandaras is more concerned about waving to the cheering crowds than saving his friends.
The hired... read the rest."
1656,"A clever and dextrous sequel and a good adventure movie to spend some family time.
I really liked the first film one of the best modern swashbuckling films and I didn't expect anything too inferior from this one which has the ability to create a good continuity with its predecessor. The action takes place a few years later during the ephemeral Republic of California which had achieved independence to join the USA. In the film Diego and Elena's marriage is falling apart and they end up separated. She is then coerced into working for the Pinkerton's who seek to keep tabs on a Euro... read the rest."
9678,"I don't like American Comedies and I especially don't like Adam Sandler but for whatever reason I love Little Nicky. Maybe it's A) because I was big into the heavy-metal-heavy Satanic themes when I first saw it at a mere 7 years old or maybe it's B) because of how young and therefore unrefined my taste was I was when I first saw it or maybe C) it's just... Actually good?
Almost certainly a combination of A and B.
Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time."
9678,Different kind of role for Adam Sandler. He played it to perfection. He is the devil's son who doesn't even want him. His mother is an angel in heaven.
4442,"Does it deserve 10 stars? No but I look at this as a thumbs up or thumbs down thing and it's getting thumbs up sooo...disclaimer there.
I really liked this and I accept that I am in the minority. It has the Terry Gilliam comedic feel to it and it has the Terry Gilliam acid trip feel to it... and even at it's worst that is still absolutely entertaining and a pure joy to watch.
Someone mentioned wide angle work before and yes it has a lot of that wide angle close-up work that can only really be appreciated by people that thought they could out Thompson Hunter Thompson in their youth...... read the rest."
4442,"Well it is a Terry Gilliam film so was always going to be a bit eccentric - but the idea that the legendary Brothers Grimm were actually grifters was actually quite an fun one. Assemble a couple of A-listers and we should have been flying. Except well - we are not. Instead of having some amiable horseplay as they fleece the gullible and the unwitting we find ""Jake"" (Heath Legder) and ""Will"" (Matt Damon) in a village where the children have all gone missing. The local grandee ""Gen. Delatombe"" (Jonathan Pryce) is on to their scamming and decides it's time to get them to prove their worth. Where... read the rest."
75,"Good watch could watch again but it's hard to honestly recommend.
This is one of those movies that is good because it is bad whether or not that is done on purpose for the purposes of parody. Otherwise it's just a good old jump in ""The Way Back Machine"" to see a litany of cameos or cheap parts by almost anyone who was famous in the mid-1990s. Though I do feel like most of the actors I liked were essentially wasted but it is possible that was by design so the Martians could keep the focus for the majority of the movie.
Rethinking on the movie almost makes me want a modernization it... read the rest."
75,"A film full of black humor and for that very reason difficult to digest for many people.
Black humor is doomed to be understood by very few and this film which is drenched in black humor from beginning to end paid the price becoming a minor failure. I believe that even today it is one of the less well-appreciated films of director Tim Burton's career who made films considerably worse than this one.
The action takes place in the 90s and portrays a hostile Martian invasion of our planet. The US government (obviously the other countries have virtually disappeared from the map an... read the rest."
9433,In a nutshell: A vastly underrated thriller / adventure with great performances from Hopkins and Baldwin. After about a third of the way in it's a two man show with excellent pacing you will not be disappointed...
9433,"Sir Anthony Hopkins is billionaire ""Charles"" who finds himself stranded in the Alaskan wilderness after a plane crash leaves him his friend ""Robert"" (Alec Baldwin) and his assistant ""Stephen"" (Harold Perrineau) in the middle of nowhere - and a fairly hostile nowhere at that! Fortunately he was a boy scout as a kid - he knows how to light a fire to make a compass from a leaf and so armed with a somewhat optimistically stoic attitude they set off to find civilisation. Not long into their journey they pick up an unwanted guest - a 1200lb Kodiak bear - and it is as hungry as they are lost. It... read the rest."
19959,"Surrogacy is a perversion. It's an addiction. And you have to kill the addict to kill the addiction.
I first viewed Surrogates upon its home format release and positively found it very ordinary. Viewing it again with focus and in solitude it proved to be a far better experience.
The action scenes are what you would expect for a multi-plex appeasing popcorner loud colourful and owing great debt to modern technology. Yet to dismiss this totally as one of those easy money making blockbuster movies is most unfair.
Surrogates oozes intrigue even if it doesn't quite deliver on the smar... read the rest."
11973,"The art of political film making in all its glory.
""Communicate with the Soviets? We can't communicate with the Pentagon - and it's just across the goddamn river!""
October 1962 for 13 days the American government fought to avert a nuclear war when it was discovered that the Soviet Union had deployed nuclear missiles in Cuba. This is that story.
Many superlatives can be chucked at Thirteen Days and all are viable. In simple terms it's an intelligent and gripping political thriller superbly scripted and performed by a cast firing on all cylinders. It's a treat to find a film of this t... read the rest."
11973,"Kevin Costner at least tried to do an accent in this movie which probably means he got a new agent a yes man that didn't bother to give him the advice that doing believable accents isn't his thing. It's almost like listening to your average Brit trying to sound like an American and completely overdoing it.
Do we really sound that exaggerated to them?
Who cares ignore the above it's still a good movie... despite Costner's accent. Or possibly in spite of it.
It trashes Dean Achenson and as a historian the only thing I like to see MORE than Dean getting his just deserts is Allen... read the rest."
11228,"Now I would have thought that the last thing you'd allow to travel through a tunnel with billions of gallons of water above it would be a truck full of explosives; but hey - if you need to make a film for Sly to come to the rescue you've got to start off with a daft premisss. Add to this a getaway car full of robbers that manages to collide with said truck and we have a load of superb pyrotechnics and then a sort of subterranean version of the ""Poseidon Adventure"" (1972) as our hero tries to lead a group of survivors up top. It takes far too long to actually get going: Sly leaves the rather... read the rest."
5491,"The worst sci-fi flick ever made?
A thousand years in the future Earth has been taken over by a towering alien race called Psychlos who have enslaved humanity with the intent of stripping the land of all resources. Other humans hide in the wilderness living a primitive life. However one “man-animal” (Barry Pepper) spurs a movement to free the planet. John Travolta and Forest Whitaker play chief-security Psychlos.
Based on L. Ron Hubbard’s book from 1982 “Battlefield Earth” (2000) is post-apocalyptic sci-fi that mixes “Planet of the Apes” and “Logan’s Run” with a little “Termina... read the rest."
10715,"Very friendly and well done it's pure entertainment.
Along with the world of Walt Disney's ducks ""The Muppets"" and the various productions of Hanna and Barbera the ""Looney Tunes"" and ""Merry Melodies"" are the largest and most popular sets of North American animation cartoons. And when it comes to the Tunes we know what's going to happen: there's going to be a lot of crazy animation explosions and funny effects.
This film will please Tunes fans putting the most adorable and iconic characters on the big screen and giving the spotlight of course to Bugs Bunny and Daffy Duck the... read the rest."
10197,"A famous director loses his inspiration and seeks aid from the various women in his life
Released in 2009 “Nine” is a drama/musical about a famous Italian director in 1965 (Daniel Day-Lewis) who loses his inspiration but its urgent he gets it back because his ninth movie is set to start shooting in ten days and he doesn’t even have a script. He turns to the several women in his life for succor: his wife (Marion Cotillard) his mistress (Penélope Cruz) his costume designer (Judi Dench) his star actress (Nicole Kidman) his mother (Sophia Loren) a fashion journalist (Kate Hudson) a... read the rest."
9922,"Who will be responsible now for these wayward children?
That's a phrase that's in the book but not the movie. I liked David Brin's tale of the communities growing up from a near-apocalypse and the conman ""Gordon Krantz.""
When I first saw the (overlong) movie I was disappointed and felt Responsibility had been tossed aside. However this tale of a traveling Shakepeare-mangler grew on me. David Brin himself defended the film saying that the resolution of the battle between the Holnist/Survivalists and the postal carriers was good.
Our drifter accompanied by a mule visits communit... read the rest."
9922,"This movie fits firmly in the ""it's so bad it's good"" category. It's so outrageous that you just have to see how it's going to end up.
The dialogue/scripts are woeful... but they are delivered with such passion that it almost leaves you breathless.
At the end of the movie I had no idea what I had just watched but definitely felt that I had been entertained! Go figure."
9447,"True to the original this sequel didn't deserve so much criticism and booing.
I confess that I was impressed when I realized that this film had not only been a resounding failure at the box office but also highly criticized and vilified both by specialized and amateur critics. I may be a little biased due to the fact that the film was part of my late childhood but in truth I believe it was not worthy of such a beating. There are plenty of frankly worse movies out there like the “Ted” movies or even “Minions” that haven't met with as much outrage. However I think everyone who has s... read the rest."
274854,There was a time when the movie gods were treating audiences to the omnipresence of zombies. One could not swing a dead cat without running into zombie-related cinema. It was all the rage at the box office that was experiencing a certain celluloid renaissance with overloading narratives within the “zombie zone”. Sure zombies are still the norm in pop cultural media on both the big and small screen (anybody not heard of “The Walking Dead”?). However another iconic horror-induced symbol–the witch–is making its way back into prominence in the cinema circles. Unfortunately the “twitch of the wit... read the rest.
274854,"Fighting the same witch twice in the 800 years!
I have seen Vin Diesel in many avatars from the sci-fi to action adventure and thriller they all suits him better but this supernatural theme seems weird. There was lots of action so it does not feel like a fantasy film which is merely the idea of film concept. From the director of 'Sahara' the story of an cursed with eternal life witch hunter named Kaulder. Except the opening the remaining film sets in the present New York city where he has to stop a witch who is trying to bring back the witch queen from the dead.
It was just anot... read the rest."
274854,"The initial tableaux:
Initial part I: We're in the black plague era in Europe say 13th century. The spread of the plague is attributed to the spellcasting of evil witches. Vin Diesel's character Kaulder is one of the witch hunters who finds the Witch Queen. Kaulder and company put an end to the plague but at the cost of Kaulder's wife his only child and most of his hunter friends. While dying the Witch Queen curses Kaulder.
Initial part II: In current New York City Kaulder is still hunting witches. Yes the same Kaulder. He's allied with an old group within th... read the rest."
274854,"Arguably the coolest poster a movie's ever had.
Vin & Co. lay the cheese on thick in this one. I'm talking slab of fried haloumi thick. But that's not exactly the end of the world. It's kind of like if Constantine was way worse or if Seventh Son was way better. With a little 2004's Van Helsing thrown in for good measure.
Final rating:★★½ - Had a lot that appealed to me didn’t quite work as a whole."
274854,"You cling to your pathetic life those closest to you betray you and those you claim to protect don't even know your name.
Hmm okies. It feels like the studio execs sat around the big table and thought here's Vin Diesel lets build a boisterous popcorn franchise setting piece around him.
Plot has Diesel as the title character who here in the modern world is all that stands between humanity and the combined forces of the deadliest witches in history. Cue lots of crash bang and wallop digital blitzkrieg and Vin with a glint in his eye in spite of not having the emotional paths required fo... read the rest."
274854,"Pedestrian horror sorta-superhero starring Vin Diesel
An 800 year-old immortal Witch Hunter (Vin Diesel) now lives in swank New York City still hunting malevolent witches with the help of two priests an aged one (Michael Caine) and a novice (Elijah Wood). Rose Leslie plays a winsome witch with mettle while Ólafur Darri Ólafsson is on hand as a formidable evil warlock.
I thought I’d like ""The Last Witch Hunter"" (2015) since it mixes “End of Days” (1999) with “Van Helsing” (2004) and elements of “Ghost Rider” (2007) and “The Mummy” (1999) but while Vin Diesel towers in the lead rol... read the rest."
8870,"Here comes a billion dollar campfire. At least it's good for something.
The second of the Mars based box office bombs released in 2000 Red Planet is maybe - just maybe - worth a revisit by some who were irritated by it back on first viewing. Once knowing that this is not going to be some action packed alien movie that it's a survivalist drama that tips its hat to 1950s sci-fi schlock that cares about its characters then there's a decent popcorner experience to be had here.
This is not to say it's a genius entry in the sci-fi pantheon because it's not the same problems still exist;... read the rest."
8870,"Red Planet has so much going on and it doesn't have control of any of it. Not a single actor fits their character except possibly Carrie-Ann Moss who spends basically the entire runtime too benched to really count as a character in 99% of the story anyway.
Final rating:★★ - Had some things that appeal to me but a poor finished product."
76649,"For being a Hollywood attempt at ancient non-American drama this is a decent enough piece of entertainment. Unfortunately as is too often the case when Hollywood tries to make these kind of movies these days it is also underdeveloped shallow and somewhat cheesy.
The movie have a decent enough cast and I have to say that their performances are generally good. At least as good as the script allows for. The story is pretty straightforward. Young slave is forced to become a gladiator and he is good at it. Beautiful woman enters the scene and Amor gets to work. Bad guy enters the scene and d... read the rest."
453,"Russell Crowe and Ron Howard make for quite a formidable partnership in this biopic of the acclaimed mathematician John Nash. Like so many folk with an acute scientific ability his social skills bordered on the wrong side of inept and a combination of his good looks and his superiority complex soon lead him to a life that vacillates between the extremely happy and the downright depressing. There are maybe two people in his life whom he has made some sort of connection with. His Princeton college ""Charles"" (Paul Bettany) and the exceptionally patient ""Alicia"" (Jennifer Connelly) whom he met whi... read the rest."
8587,"If you enjoy reading my reviews please follow my blog :)
First of all this is (obviously) a SPOILER review. I mean who hasn’t seen this movie yet? If by some extraordinary circumstances you’re one of those unlucky souls stop. Spend the next hour and a half watching this animated masterpiece and come back here. I will still avoid mentioning key details because I’m just used to it and The Lion King has so many things to compliment that I don’t really need to get in-depth on spoilers. So in case you haven’t notice it through my Twitter or occasional mentions in other reviews The Lion Kin... read the rest."
8587,"Certainly not one of Disney's better animations from a technical perspective - the artwork lacks the vibrancy and detail of many of their earlier stories; but the combined efforts of Sir Tim Rice Elton John and Hans Zimmer make this an enjoyable fantasy adventure. It is told in two parts - the first sees a son ""Simba"" born to the king ""Mufasa""; a curious little fella who alongside his friend ""Nala"" is inquisitive and mischievous - a real pain in the neck to the king's major-domo ""Zazu"". One fan the new cub really doesn't have however is the king's rather unimpressed brother ""Scar"" who hatch... read the rest."
72545,"Really good watch would watch again and can recommend.
Great casting choices great subject matter and plenty of production value.
When it comes down to it I'm sure this is the movie that settled Dwayne Johnson as the guy for Jumanji.
Josh Hutcherson and Vanessa Hudgens are really cute together and play off of each other really well. Michael Caine and Luis Guzmán both act really well with their character kids as well as Dwayne.
The biggest actual problem I have with this is the insistence in 3d technology. It is really blatant and really weird sometimes.
The iconic action s... read the rest."
72545,"'Journey 2: The Mysterious Island' improves upon 'Journey to the Center of the Earth'.
This is good fun. It's a shame that Brendan Fraser and Anita Briem were unable to reprise their respective roles though the additions of Dwayne Johnson Michael Caine Luis Guzmán and Vanessa Hudgens are all positives. Johnson has a few silly moments (berry pecs + ""What a Wonderful World"") but all in all is fairly solid.
The special effects though still not as great as they should probably be are upgraded the score is also better. The plot is the main improvement this location is... read the rest."
109451,"Much more effort involved than your typical ""animated kid's movie sequel made in the 21st century"". The story might not be quite as straightforward as the first Cloudy with a Chance of Meatballs but it ups the fantastical quality making me appreciate it even more. Such a great hangover film.
Final rating:★★★ - I liked it. Would personally recommend you give it a go."
109451,"Decent watch at best probably won't watch again and can't recommend except for younger audiences (possibly with bad taste in humor).
Every line in this movie is awful. I'll admit that I got pulled in a couple of times just because we went from horrible to average only to have it punchline in awful again.
Don't get me wrong when I say ""awful"" it is a just a lot of bad cringey humor. But it really is like ""okay they gave us a sequel but there is NO WAY we're getting a 3rd let's go ham.""
I wasn't a big fan of the first one and creating sentient food is cute but weirdly problem... read the rest."
109451,Trying to follow what is happening in this movie is just not gonna happen but the visuals are so bright and fun I don't think anyone will care.
9533,"I am not a man. I began as one but now I am becoming more than a man as you will witness.
Red Dragon is based on the novel of the same name written by Thomas Harris and is directed by Brett Ratner and written by Ted Tally. It stars Edward Norton Anthony Hopkins Ralph Fiennes Emily Watson Harvey Keitel Mary-Louise Parker & Phillip Seymour Hoffman. Dante Spinotti is on cinematography and Danny Elfman scores the music.
Red Dragon is a prequel to the hugely successful Silence of the Lambs. The story had already been filmed as Manhunter in 1986 directed by Michael Mann. The signs weren... read the rest."
